timestamp,temperature,vibration,rpm,load,oil_pct,coolant_pct,hydraulic_oil_pct,brake_fluid_pct,filter_clog_pct,bearing_wear,drive_belt_wear,motor_health_pct,pressure,humidity,efficiency_pct,usage_hours
1763910586441,70.25,1.33,1263,70.9,97.90,91.13,81.04,97.42,17.50,1.7406,5.9556,96.85,101.7,45.9,96.5,2963.98
1763910587441,70.11,1.19,1263,70.9,97.89,91.12,81.04,97.42,17.50,1.7456,5.9556,96.85,101.7,45.9,96.5,2963.98
1763910588441,70.10,1.09,1263,70.9,97.88,91.10,81.04,97.42,17.50,1.7506,5.9556,96.85,101.7,45.9,96.5,2963.98
1763910589441,70.66,1.22,1263,70.9,97.87,91.09,81.04,97.42,17.50,1.7556,5.9556,96.84,101.7,45.9,96.5,2963.98
1763910590441,70.40,1.25,1263,70.9,97.86,91.07,81.04,97.42,17.50,1.7606,5.9556,96.84,101.7,45.9,96.5,2963.98
1763910591441,70.47,1.39,1263,70.9,97.85,91.06,81.04,97.42,17.50,1.7656,5.9556,96.84,101.7,45.9,96.5,2963.98
1763910592441,69.99,1.35,1263,70.9,97.84,91.04,81.04,97.42,17.50,1.7706,5.9556,96.84,101.7,45.9,96.5,2963.98
1763910593441,69.21,1.28,1263,70.9,97.83,91.03,81.04,97.42,17.50,1.7756,5.9556,96.84,101.7,45.9,96.4,2963.98
1763910594441,68.61,1.31,1263,70.9,97.82,91.01,81.04,97.42,17.50,1.7806,5.9556,96.83,101.7,45.9,96.4,2963.98
1763910595441,68.73,1.45,1263,70.9,97.81,91.00,81.04,97.42,17.50,1.7856,5.9556,96.83,101.7,45.9,96.4,2963.98
1763910596441,69.06,1.41,1263,70.9,97.80,90.98,81.04,97.42,17.50,1.7906,5.9556,96.83,101.7,45.9,96.4,2963.98
1763910597441,68.62,1.38,1263,70.9,97.79,90.97,81.04,97.42,17.50,1.7956,5.9556,96.83,101.7,45.9,96.4,2963.98
1763910598441,69.19,1.29,1263,70.9,97.78,90.95,81.04,97.42,17.50,1.8006,5.9556,96.83,101.7,45.9,96.4,2963.98
1763910599441,69.19,1.32,1263,70.9,97.77,90.94,81.04,97.42,17.50,1.8056,5.9556,96.82,101.7,45.9,96.4,2963.98
1763910600441,69.66,1.33,1263,70.9,97.76,90.92,81.04,97.42,17.50,1.8106,5.9556,96.82,101.7,45.9,96.4,2963.98
1763910601441,69.66,1.40,1263,70.9,97.75,90.91,81.04,97.42,17.50,1.8156,5.9556,96.82,101.7,45.9,96.4,2963.98
1763910602441,69.39,1.40,1263,70.9,97.74,90.89,81.04,97.42,17.50,1.8206,5.9556,96.82,101.7,45.9,96.4,2963.98
