timestamp,temperature,vibration,rpm,load,oil_pct,coolant_pct,hydraulic_oil_pct,brake_fluid_pct,filter_clog_pct,bearing_wear,drive_belt_wear,motor_health_pct,pressure,humidity,efficiency_pct,usage_hours
1763910586503,70.11,1.46,1673,59.8,97.44,83.93,85.02,84.00,16.56,1.4683,9.6394,96.70,108.4,47.5,97.1,2261.92
1763910587503,70.59,1.53,1673,59.8,97.43,83.91,85.02,84.00,16.56,1.4733,9.6394,96.70,108.4,47.5,97.1,2261.92
1763910588503,71.25,1.39,1673,59.8,97.42,83.90,85.02,84.00,16.56,1.4783,9.6394,96.69,108.4,47.5,97.0,2261.92
1763910589503,70.95,1.53,1673,59.8,97.41,83.88,85.02,84.00,16.56,1.4833,9.6394,96.69,108.4,47.5,97.0,2261.92
1763910590503,70.78,1.66,1673,59.8,97.40,83.87,85.02,84.00,16.56,1.4883,9.6394,96.69,108.4,47.5,97.0,2261.92
1763910591503,70.61,1.79,1673,59.8,97.39,83.85,85.02,84.00,16.56,1.4933,9.6394,96.69,108.4,47.5,97.0,2261.92
1763910592503,69.97,1.87,1673,59.8,97.38,83.84,85.02,84.00,16.56,1.4983,9.6394,96.69,108.4,47.5,97.0,2261.92
1763910593503,69.67,1.98,1673,59.8,97.37,83.82,85.02,84.00,16.56,1.5033,9.6394,96.68,108.4,47.5,97.0,2261.92
1763910594503,69.97,1.96,1673,59.8,97.36,83.81,85.02,84.00,16.56,1.5083,9.6394,96.68,108.4,47.5,97.0,2261.92
1763910595503,69.92,2.04,1673,59.8,97.35,83.79,85.02,84.00,16.56,1.5133,9.6394,96.68,108.4,47.5,97.0,2261.92
1763910596503,70.39,1.94,1673,59.8,97.34,83.78,85.02,84.00,16.56,1.5183,9.6394,96.68,108.4,47.5,97.0,2261.93
1763910597503,70.85,1.82,1673,59.8,97.33,83.76,85.02,84.00,16.56,1.5233,9.6394,96.68,108.4,47.5,97.0,2261.93
1763910598503,71.13,1.71,1673,59.8,97.32,83.75,85.02,84.00,16.56,1.5283,9.6394,96.67,108.4,47.5,96.9,2261.93
1763910599503,71.62,1.77,1673,59.8,97.31,83.73,85.02,84.00,16.56,1.5333,9.6394,96.67,108.4,47.5,96.9,2261.93
1763910600503,72.17,1.73,1673,59.8,97.30,83.72,85.02,84.00,16.56,1.5383,9.6394,96.67,108.4,47.5,96.9,2261.93
1763910601503,72.85,1.83,1673,59.8,97.29,83.70,85.02,84.00,16.56,1.5433,9.6394,96.67,108.4,47.5,96.9,2261.93
1763910602503,73.27,1.80,1673,59.8,97.28,83.69,85.02,84.00,16.56,1.5483,9.6394,96.67,108.4,47.5,96.9,2261.93
1763910603503,73.66,1.91,1673,59.8,97.27,83.67,85.02,84.00,16.56,1.5533,9.6394,96.66,108.4,47.5,96.9,2261.93
1763910604503,73.52,1.82,1673,59.8,97.26,83.66,85.02,84.00,16.56,1.5583,9.6394,96.66,108.4,47.5,96.9,2261.93
1763910605503,74.22,1.97,1673,59.8,97.25,83.64,85.02,84.00,16.56,1.5633,9.6394,96.66,108.4,47.5,96.9,2261.93
1763910606503,74.17,2.01,1673,59.8,97.24,83.63,85.02,84.00,16.56,1.5683,9.6394,96.66,108.4,47.5,96.9,2261.93
1763910607503,73.97,1.88,1673,59.8,97.23,83.61,85.02,84.00,16.56,1.5733,9.6394,96.66,108.4,47.5,96.9,2261.93
1763910608503,73.99,2.02,1673,59.8,97.22,83.60,85.02,84.00,16.56,1.5783,9.6394,96.65,108.4,47.5,96.8,2261.93
1763910609503,74.03,2.16,1673,59.8,97.21,83.58,85.02,84.00,16.56,1.5833,9.6394,96.65,108.4,47.5,96.8,2261.93
1763910610503,74.31,2.04,1673,59.8,97.20,83.57,85.02,84.00,16.56,1.5883,9.6394,96.65,108.4,47.5,96.8,2261.93
1763910611503,74.66,2.12,1673,59.8,97.19,83.55,85.02,84.00,16.56,1.5933,9.6394,96.65,108.4,47.5,96.8,2261.93
1763910612503,74.45,2.25,1673,59.8,97.18,83.54,85.02,84.00,16.56,1.5983,9.6394,96.65,108.4,47.5,96.8,2261.93
1763910613503,74.21,2.20,1673,59.8,97.17,83.52,85.02,84.00,16.56,1.6033,9.6394,96.64,108.4,47.5,96.8,2261.93
1763910614503,73.97,2.30,1673,59.8,97.16,83.51,85.02,84.00,16.56,1.6083,9.6394,96.64,108.4,47.5,96.8,2261.93
1763910615503,73.47,2.42,1673,59.8,97.15,83.49,85.02,84.00,16.56,1.6133,9.6394,96.64,108.4,47.5,96.8,2261.93
1763910616503,72.90,2.28,1673,59.8,97.14,83.48,85.02,84.00,16.56,1.6183,9.6394,96.64,108.4,47.5,96.8,2261.93
1763910617503,73.65,2.34,1673,59.8,97.13,83.46,85.02,84.00,16.56,1.6233,9.6394,96.64,108.4,47.5,96.8,2261.93
1763910618503,74.34,2.28,1673,59.8,97.12,83.45,85.02,84.00,16.56,1.6283,9.6394,96.63,108.4,47.5,96.7,2261.93
1763910619503,74.28,2.27,1673,59.8,97.11,83.43,85.02,84.00,16.56,1.6333,9.6394,96.63,108.4,47.5,96.7,2261.93
1763910620503,74.70,2.29,1673,59.8,97.10,83.42,85.02,84.00,16.56,1.6383,9.6394,96.63,108.4,47.5,96.7,2261.93
