timestamp,temperature,vibration,rpm,load,oil_pct,coolant_pct,hydraulic_oil_pct,brake_fluid_pct,filter_clog_pct,bearing_wear,drive_belt_wear,motor_health_pct,pressure,humidity,efficiency_pct,usage_hours
1763910586517,68.89,0.41,1344,58.2,90.30,81.81,97.90,80.15,1.03,0.0208,8.6198,95.63,107.1,41.9,100.0,1112.74
1763910587517,68.72,0.52,1344,58.2,90.29,81.79,97.90,80.15,1.03,0.0258,8.6198,95.63,107.1,41.9,99.9,1112.74
1763910588517,69.09,0.45,1344,58.2,90.28,81.78,97.90,80.15,1.03,0.0308,8.6198,95.63,107.1,41.9,99.9,1112.74
1763910589517,69.46,0.47,1344,58.2,90.27,81.76,97.90,80.15,1.03,0.0358,8.6198,95.62,107.1,41.9,99.9,1112.74
1763910590517,70.20,0.58,1344,58.2,90.26,81.75,97.90,80.15,1.03,0.0408,8.6198,95.62,107.1,41.9,99.9,1112.74
1763910591517,69.57,0.57,1344,58.2,90.25,81.73,97.90,80.15,1.03,0.0458,8.6198,95.62,107.1,41.9,99.9,1112.74
1763910592517,69.74,0.49,1344,58.2,90.24,81.72,97.90,80.15,1.03,0.0508,8.6198,95.62,107.1,41.9,99.9,1112.74
1763910593517,69.18,0.39,1344,58.2,90.23,81.70,97.90,80.15,1.03,0.0558,8.6198,95.62,107.1,41.9,99.9,1112.74
1763910594517,69.85,0.25,1344,58.2,90.22,81.69,97.90,80.15,1.03,0.0608,8.6198,95.61,107.1,41.9,99.9,1112.74
1763910595517,70.03,0.35,1344,58.2,90.21,81.67,97.90,80.15,1.03,0.0658,8.6198,95.61,107.1,41.9,99.9,1112.74
1763910596517,69.54,0.43,1344,58.2,90.20,81.66,97.90,80.15,1.03,0.0708,8.6198,95.61,107.1,41.9,99.9,1112.74
1763910597517,69.39,0.33,1344,58.2,90.19,81.64,97.90,80.15,1.03,0.0758,8.6198,95.61,107.1,41.9,99.8,1112.75
1763910598517,69.50,0.46,1344,58.2,90.18,81.63,97.90,80.15,1.03,0.0808,8.6198,95.61,107.1,41.9,99.8,1112.75
1763910599517,69.76,0.42,1344,58.2,90.17,81.61,97.90,80.15,1.03,0.0858,8.6198,95.60,107.1,41.9,99.8,1112.75
1763910600517,70.25,0.40,1344,58.2,90.16,81.60,97.90,80.15,1.03,0.0908,8.6198,95.60,107.1,41.9,99.8,1112.75
1763910601517,69.60,0.29,1344,58.2,90.15,81.58,97.90,80.15,1.03,0.0958,8.6198,95.60,107.1,41.9,99.8,1112.75
1763910602517,69.44,0.41,1344,58.2,90.14,81.57,97.90,80.15,1.03,0.1008,8.6198,95.60,107.1,41.9,99.8,1112.75
1763910603517,69.40,0.27,1344,58.2,90.13,81.55,97.90,80.15,1.03,0.1058,8.6198,95.60,107.1,41.9,99.8,1112.75
1763910604517,69.73,0.21,1344,58.2,90.12,81.54,97.90,80.15,1.03,0.1108,8.6198,95.59,107.1,41.9,99.8,1112.75
1763910605517,69.47,0.31,1344,58.2,90.11,81.52,97.90,80.15,1.03,0.1158,8.6198,95.59,107.1,41.9,99.8,1112.75
1763910606517,69.43,0.39,1344,58.2,90.10,81.51,97.90,80.15,1.03,0.1208,8.6198,95.59,107.1,41.9,99.8,1112.75
1763910607517,69.14,0.24,1344,58.2,90.09,81.49,97.90,80.15,1.03,0.1258,8.6198,95.59,107.1,41.9,99.7,1112.75
1763910608517,69.14,0.39,1344,58.2,90.08,81.48,97.90,80.15,1.03,0.1308,8.6198,95.59,107.1,41.9,99.7,1112.75
1763910609517,69.83,0.30,1344,58.2,90.07,81.46,97.90,80.15,1.03,0.1358,8.6198,95.58,107.1,41.9,99.7,1112.75
1763910610517,69.59,0.34,1344,58.2,90.06,81.45,97.90,80.15,1.03,0.1408,8.6198,95.58,107.1,41.9,99.7,1112.75
1763910611517,70.08,0.22,1344,58.2,90.05,81.43,97.90,80.15,1.03,0.1458,8.6198,95.58,107.1,41.9,99.7,1112.75
1763910612517,69.40,0.09,1344,58.2,90.04,81.42,97.90,80.15,1.03,0.1508,8.6198,95.58,107.1,41.9,99.7,1112.75
1763910613517,69.42,0.00,1344,58.2,90.03,81.40,97.90,80.15,1.03,0.1558,8.6198,95.58,107.1,41.9,99.7,1112.75
1763910614517,68.99,0.00,1344,58.2,90.02,81.39,97.90,80.15,1.03,0.1608,8.6198,95.57,107.1,41.9,99.7,1112.75
1763910615517,69.51,0.07,1344,58.2,90.01,81.37,97.90,80.15,1.03,0.1658,8.6198,95.57,107.1,41.9,99.7,1112.75
1763910616517,69.79,0.20,1344,58.2,90.00,81.36,97.90,80.15,1.03,0.1708,8.6198,95.57,107.1,41.9,99.7,1112.75
1763910617517,70.12,0.06,1344,58.2,89.99,81.34,97.90,80.15,1.03,0.1758,8.6198,95.57,107.1,41.9,99.6,1112.75
1763910618517,70.58,0.06,1344,58.2,89.98,81.33,97.90,80.15,1.03,0.1808,8.6198,95.57,107.1,41.9,99.6,1112.75
1763910619517,70.17,0.21,1344,58.2,89.97,81.31,97.90,80.15,1.03,0.1858,8.6198,95.56,107.1,41.9,99.6,1112.75
1763910620517,70.08,0.25,1344,58.2,89.96,81.30,97.90,80.15,1.03,0.1908,8.6198,95.56,107.1,41.9,99.6,1112.75
1763910621517,70.26,0.38,1344,58.2,89.95,81.28,97.90,80.15,1.03,0.1958,8.6198,95.56,107.1,41.9,99.6,1112.75
1763910622517,70.71,0.28,1344,58.2,89.94,81.27,97.90,80.15,1.03,0.2008,8.6198,95.56,107.1,41.9,99.6,1112.75
1763910623517,70.51,0.15,1344,58.2,89.93,81.25,97.90,80.15,1.03,0.2058,8.6198,95.56,107.1,41.9,99.6,1112.75
1763910624517,70.87,0.02,1344,58.2,89.92,81.24,97.90,80.15,1.03,0.2108,8.6198,95.55,107.1,41.9,99.6,1112.75
1763910625517,70.40,0.00,1344,58.2,89.91,81.22,97.90,80.15,1.03,0.2158,8.6198,95.55,107.1,41.9,99.6,1112.75
1763910626517,70.12,0.00,1344,58.2,89.90,81.21,97.90,80.15,1.03,0.2208,8.6198,95.55,107.1,41.9,99.6,1112.75
1763910627517,70.05,0.04,1344,58.2,89.89,81.19,97.90,80.15,1.03,0.2258,8.6198,95.55,107.1,41.9,99.5,1112.75
1763910628517,69.40,0.19,1344,58.2,89.88,81.18,97.90,80.15,1.03,0.2308,8.6198,95.55,107.1,41.9,99.5,1112.75
1763910629517,69.20,0.24,1344,58.2,89.87,81.16,97.90,80.15,1.03,0.2358,8.6198,95.54,107.1,41.9,99.5,1112.75
1763910630517,68.76,0.27,1344,58.2,89.86,81.15,97.90,80.15,1.03,0.2408,8.6198,95.54,107.1,41.9,99.5,1112.75
1763910631517,68.32,0.28,1344,58.2,89.85,81.13,97.90,80.15,1.03,0.2458,8.6198,95.54,107.1,41.9,99.5,1112.75
1763910632517,68.85,0.24,1344,58.2,89.84,81.12,97.90,80.15,1.03,0.2508,8.6198,95.54,107.1,41.9,99.5,1112.75
1763910633517,69.35,0.32,1344,58.2,89.83,81.10,97.90,80.15,1.03,0.2558,8.6198,95.54,107.1,41.9,99.5,1112.76
1763910634517,69.00,0.47,1344,58.2,89.82,81.09,97.90,80.15,1.03,0.2608,8.6198,95.53,107.1,41.9,99.5,1112.76
1763910635517,69.05,0.57,1344,58.2,89.81,81.07,97.90,80.15,1.03,0.2658,8.6198,95.53,107.1,41.9,99.5,1112.76
1763910636517,68.73,0.58,1344,58.2,89.80,81.06,97.90,80.15,1.03,0.2708,8.6198,95.53,107.1,41.9,99.5,1112.76
1763910637517,69.46,0.67,1344,58.2,89.79,81.04,97.90,80.15,1.03,0.2758,8.6198,95.53,107.1,41.9,99.4,1112.76
1763910638517,69.25,0.66,1344,58.2,89.78,81.03,97.90,80.15,1.03,0.2808,8.6198,95.53,107.1,41.9,99.4,1112.76
1763910639517,69.83,0.54,1344,58.2,89.77,81.01,97.90,80.15,1.03,0.2858,8.6198,95.52,107.1,41.9,99.4,1112.76
1763910640517,69.76,0.63,1344,58.2,89.76,81.00,97.90,80.15,1.03,0.2908,8.6198,95.52,107.1,41.9,99.4,1112.76
1763910641517,69.13,0.48,1344,58.2,89.75,80.98,97.90,80.15,1.03,0.2958,8.6198,95.52,107.1,41.9,99.4,1112.76
1763910642517,68.68,0.38,1344,58.2,89.74,80.97,97.90,80.15,1.03,0.3008,8.6198,95.52,107.1,41.9,99.4,1112.76
1763910643517,69.38,0.42,1344,58.2,89.73,80.95,97.90,80.15,1.03,0.3058,8.6198,95.52,107.1,41.9,99.4,1112.76
1763910644517,69.61,0.36,1344,58.2,89.72,80.94,97.90,80.15,1.03,0.3108,8.6198,95.51,107.1,41.9,99.4,1112.76
1763910645517,69.56,0.49,1344,58.2,89.71,80.92,97.90,80.15,1.03,0.3158,8.6198,95.51,107.1,41.9,99.4,1112.76
1763910646517,70.21,0.35,1344,58.2,89.70,80.91,97.90,80.15,1.03,0.3208,8.6198,95.51,107.1,41.9,99.4,1112.76
1763910647517,70.59,0.30,1344,58.2,89.69,80.89,97.90,80.15,1.03,0.3258,8.6198,95.51,107.1,41.9,99.3,1112.76
1763910648517,69.93,0.40,1344,58.2,89.68,80.88,97.90,80.15,1.03,0.3308,8.6198,95.51,107.1,41.9,99.3,1112.76
1763910649517,70.39,0.37,1344,58.2,89.67,80.86,97.90,80.15,1.03,0.3358,8.6198,95.50,107.1,41.9,99.3,1112.76
1763910650517,70.34,0.48,1344,58.2,89.66,80.85,97.90,80.15,1.03,0.3408,8.6198,95.50,107.1,41.9,99.3,1112.76
1763910651517,70.86,0.34,1344,58.2,89.65,80.83,97.90,80.15,1.03,0.3458,8.6198,95.50,107.1,41.9,99.3,1112.76
1763910652517,70.21,0.27,1344,58.2,89.64,80.82,97.90,80.15,1.03,0.3508,8.6198,95.50,107.1,41.9,99.3,1112.76
1763910653517,70.71,0.23,1344,58.2,89.63,80.80,97.90,80.15,1.03,0.3558,8.6198,95.50,107.1,41.9,99.3,1112.76
1763910654517,70.42,0.23,1344,58.2,89.62,80.79,97.90,80.15,1.03,0.3608,8.6198,95.49,107.1,41.9,99.3,1112.76
1763910655517,70.77,0.36,1344,58.2,89.61,80.77,97.90,80.15,1.03,0.3658,8.6198,95.49,107.1,41.9,99.3,1112.76
1763910656517,70.08,0.24,1344,58.2,89.60,80.76,97.90,80.15,1.03,0.3708,8.6198,95.49,107.1,41.9,99.3,1112.76
1763910657517,69.96,0.18,1344,58.2,89.59,80.74,97.90,80.15,1.03,0.3758,8.6198,95.49,107.1,41.9,99.2,1112.76
1763910658517,69.84,0.26,1344,58.2,89.58,80.73,97.90,80.15,1.03,0.3808,8.6198,95.49,107.1,41.9,99.2,1112.76
1763910659517,69.71,0.16,1344,58.2,89.57,80.71,97.90,80.15,1.03,0.3858,8.6198,95.48,107.1,41.9,99.2,1112.76
1763910660517,69.82,0.27,1344,58.2,89.56,80.70,97.90,80.15,1.03,0.3908,8.6198,95.48,107.1,41.9,99.2,1112.76
1763910661517,69.48,0.25,1344,58.2,89.55,80.68,97.90,80.15,1.03,0.3958,8.6198,95.48,107.1,41.9,99.2,1112.76
1763910662517,70.18,0.15,1344,58.2,89.54,80.67,97.90,80.15,1.03,0.4008,8.6198,95.48,107.1,41.9,99.2,1112.76
1763910663517,69.77,0.00,1344,58.2,89.53,80.65,97.90,80.15,1.03,0.4058,8.6198,95.48,107.1,41.9,99.2,1112.76
1763910664517,70.43,0.03,1344,58.2,89.52,80.64,97.90,80.15,1.03,0.4108,8.6198,95.47,107.1,41.9,99.2,1112.76
1763910665517,70.13,0.11,1344,58.2,89.51,80.62,97.90,80.15,1.03,0.4158,8.6198,95.47,107.1,41.9,99.2,1112.76
1763910666517,70.52,0.25,1344,58.2,89.50,80.61,97.90,80.15,1.03,0.4208,8.6198,95.47,107.1,41.9,99.2,1112.76
1763910667517,70.35,0.34,1344,58.2,89.49,80.59,97.90,80.15,1.03,0.4258,8.6198,95.47,107.1,41.9,99.1,1112.76
1763910668517,71.07,0.45,1344,58.2,89.48,80.58,97.90,80.15,1.03,0.4308,8.6198,95.47,107.1,41.9,99.1,1112.76
1763910669517,71.71,0.58,1344,58.2,89.47,80.56,97.90,80.15,1.03,0.4358,8.6198,95.46,107.1,41.9,99.1,1112.77
1763910670517,71.40,0.63,1344,58.2,89.46,80.55,97.90,80.15,1.03,0.4408,8.6198,95.46,107.1,41.9,99.1,1112.77
1763910671517,70.94,0.70,1344,58.2,89.45,80.53,97.90,80.15,1.03,0.4458,8.6198,95.46,107.1,41.9,99.1,1112.77
1763910672517,71.03,0.80,1344,58.2,89.44,80.52,97.90,80.15,1.03,0.4508,8.6198,95.46,107.1,41.9,99.1,1112.77
1763910673517,70.55,0.69,1344,58.2,89.43,80.50,97.90,80.15,1.03,0.4558,8.6198,95.46,107.1,41.9,99.1,1112.77
1763910674517,69.97,0.83,1344,58.2,89.42,80.49,97.90,80.15,1.03,0.4608,8.6198,95.45,107.1,41.9,99.1,1112.77
1763910675517,69.48,0.76,1344,58.2,89.41,80.47,97.90,80.15,1.03,0.4658,8.6198,95.45,107.1,41.9,99.1,1112.77
1763910676517,68.77,0.71,1344,58.2,89.40,80.46,97.90,80.15,1.03,0.4708,8.6198,95.45,107.1,41.9,99.1,1112.77
1763910677517,68.37,0.62,1344,58.2,89.39,80.44,97.90,80.15,1.03,0.4758,8.6198,95.45,107.1,41.9,99.0,1112.77
1763910678517,68.71,0.63,1344,58.2,89.38,80.43,97.90,80.15,1.03,0.4808,8.6198,95.45,107.1,41.9,99.0,1112.77
1763910679517,68.26,0.50,1344,58.2,89.37,80.41,97.90,80.15,1.03,0.4858,8.6198,95.44,107.1,41.9,99.0,1112.77
1763910680517,68.88,0.57,1344,58.2,89.36,80.40,97.90,80.15,1.03,0.4908,8.6198,95.44,107.1,41.9,99.0,1112.77
1763910681517,68.68,0.45,1344,58.2,89.35,80.38,97.90,80.15,1.03,0.4958,8.6198,95.44,107.1,41.9,99.0,1112.77
1763910682517,68.75,0.48,1344,58.2,89.34,80.37,97.90,80.15,1.03,0.5008,8.6198,95.44,107.1,41.9,99.0,1112.77
1763910683517,68.34,0.35,1344,58.2,89.33,80.35,97.90,80.15,1.03,0.5058,8.6198,95.44,107.1,41.9,99.0,1112.77
1763910684517,67.96,0.32,1344,58.2,89.32,80.34,97.90,80.15,1.03,0.5108,8.6198,95.43,107.1,41.9,99.0,1112.77
1763910685517,67.81,0.40,1344,58.2,89.31,80.32,97.90,80.15,1.03,0.5158,8.6198,95.43,107.1,41.9,99.0,1112.77
1763910686517,68.38,0.50,1344,58.2,89.30,80.31,97.90,80.15,1.03,0.5208,8.6198,95.43,107.1,41.9,99.0,1112.77
1763910687517,68.44,0.45,1344,58.2,89.29,80.29,97.90,80.15,1.03,0.5258,8.6198,95.43,107.1,41.9,98.9,1112.77
