timestamp,temperature,vibration,rpm,load,oil_pct,coolant_pct,hydraulic_oil_pct,brake_fluid_pct,filter_clog_pct,bearing_wear,drive_belt_wear,motor_health_pct,pressure,humidity,efficiency_pct,usage_hours
1763910586480,70.81,1.01,1612,77.2,80.09,99.83,95.02,86.40,2.84,0.6354,6.0361,95.43,107.3,42.5,98.7,1851.75
1763910587480,70.83,0.95,1612,77.2,80.08,99.81,95.02,86.40,2.84,0.6404,6.0361,95.43,107.3,42.5,98.7,1851.75
1763910588480,70.09,0.82,1612,77.2,80.07,99.80,95.02,86.40,2.84,0.6454,6.0361,95.43,107.3,42.5,98.7,1851.75
1763910589480,70.43,0.88,1612,77.2,80.06,99.78,95.02,86.40,2.84,0.6504,6.0361,95.43,107.3,42.5,98.7,1851.75
1763910590480,69.92,0.80,1612,77.2,80.05,99.77,95.02,86.40,2.84,0.6554,6.0361,95.43,107.3,42.5,98.7,1851.75
1763910591480,69.19,0.91,1612,77.2,80.04,99.75,95.02,86.40,2.84,0.6604,6.0361,95.42,107.3,42.5,98.7,1851.75
1763910592480,68.61,0.83,1612,77.2,80.03,99.74,95.02,86.40,2.84,0.6654,6.0361,95.42,107.3,42.5,98.7,1851.75
1763910593480,69.31,0.84,1612,77.2,80.02,99.72,95.02,86.40,2.84,0.6704,6.0361,95.42,107.3,42.5,98.7,1851.76
1763910594480,69.98,0.84,1612,77.2,80.01,99.71,95.02,86.40,2.84,0.6754,6.0361,95.42,107.3,42.5,98.6,1851.76
1763910595480,70.71,0.79,1612,77.2,80.00,99.69,95.02,86.40,2.84,0.6804,6.0361,95.42,107.3,42.5,98.6,1851.76
1763910596480,70.10,0.68,1612,77.2,79.99,99.68,95.02,86.40,2.84,0.6854,6.0361,95.41,107.3,42.5,98.6,1851.76
1763910597480,69.89,0.82,1612,77.2,79.98,99.66,95.02,86.40,2.84,0.6904,6.0361,95.41,107.3,42.5,98.6,1851.76
1763910598480,70.20,0.81,1612,77.2,79.97,99.65,95.02,86.40,2.84,0.6954,6.0361,95.41,107.3,42.5,98.6,1851.76
1763910599480,70.18,0.94,1612,77.2,79.96,99.63,95.02,86.40,2.84,0.7004,6.0361,95.41,107.3,42.5,98.6,1851.76
1763910600480,69.90,1.00,1612,77.2,79.95,99.62,95.02,86.40,2.84,0.7054,6.0361,95.41,107.3,42.5,98.6,1851.76
1763910601480,69.76,1.10,1612,77.2,79.94,99.60,95.02,86.40,2.84,0.7104,6.0361,95.40,107.3,42.5,98.6,1851.76
1763910602480,69.78,1.09,1612,77.2,79.93,99.59,95.02,86.40,2.84,0.7154,6.0361,95.40,107.3,42.5,98.6,1851.76
1763910603480,69.69,1.23,1612,77.2,79.92,99.57,95.02,86.40,2.84,0.7204,6.0361,95.40,107.3,42.5,98.6,1851.76
