timestamp,temperature,vibration,rpm,load,oil_pct,coolant_pct,hydraulic_oil_pct,brake_fluid_pct,filter_clog_pct,bearing_wear,drive_belt_wear,motor_health_pct,pressure,humidity,efficiency_pct,usage_hours
1763910586496,101.18,6.69,1678,66.6,18.14,92.16,98.85,95.41,3.71,8.9754,6.6105,58.63,107.2,47.1,74.0,1621.00
1763910587496,100.74,6.55,1678,66.6,18.13,92.15,98.85,95.41,3.71,8.9804,6.6105,58.62,107.2,47.1,74.2,1621.00
1763910588496,100.87,6.53,1678,66.6,18.12,92.13,98.85,95.41,3.71,8.9854,6.6105,58.62,107.2,47.1,74.1,1621.00
1763910589496,101.23,6.56,1678,66.6,18.11,92.12,98.85,95.41,3.71,8.9904,6.6105,58.62,107.2,47.1,73.9,1621.00
1763910590496,102.01,6.61,1678,66.6,18.10,92.10,98.85,95.41,3.71,8.9954,6.6105,58.62,107.2,47.1,73.5,1621.00
1763910591496,102.74,6.49,1678,66.6,18.09,92.09,98.85,95.41,3.71,9.0004,6.6105,58.62,107.2,47.1,73.1,1621.01
1763910592496,103.13,6.57,1678,66.6,18.08,92.07,98.85,95.41,3.71,9.0054,6.6105,58.61,107.2,47.1,72.9,1621.01
1763910593496,103.50,6.63,1678,66.6,18.07,92.06,98.85,95.41,3.71,9.0104,6.6105,58.61,107.2,47.1,72.7,1621.01
1763910594496,103.33,6.61,1678,66.6,18.06,92.04,98.85,95.41,3.71,9.0154,6.6105,58.61,107.2,47.1,72.8,1621.01
1763910595496,103.68,6.64,1678,66.6,18.05,92.03,98.85,95.41,3.71,9.0204,6.6105,58.61,107.2,47.1,72.6,1621.01
1763910596496,104.34,6.79,1678,66.6,18.04,92.01,98.85,95.41,3.71,9.0254,6.6105,58.61,107.2,47.1,72.3,1621.01
1763910597496,103.63,6.86,1678,66.6,18.03,92.00,98.85,95.41,3.71,9.0304,6.6105,58.60,107.2,47.1,72.6,1621.01
1763910598496,102.92,6.75,1678,66.6,18.02,91.98,98.85,95.41,3.71,9.0354,6.6105,58.60,107.2,47.1,73.0,1621.01
1763910599496,102.76,6.83,1678,66.6,18.01,91.97,98.85,95.41,3.71,9.0404,6.6105,58.60,107.2,47.1,73.0,1621.01
1763910600496,102.13,6.71,1678,66.6,18.00,91.95,98.85,95.41,3.71,9.0454,6.6105,58.60,107.2,47.1,73.3,1621.01
1763910601496,102.40,6.73,1678,66.6,17.99,91.94,98.85,95.41,3.71,9.0504,6.6105,58.60,107.2,47.1,73.2,1621.01
1763910602496,101.97,6.70,1678,66.6,17.98,91.92,98.85,95.41,3.71,9.0554,6.6105,58.59,107.2,47.1,73.4,1621.01
1763910603496,101.40,6.74,1678,66.6,17.97,91.91,98.85,95.41,3.71,9.0604,6.6105,58.59,107.2,47.1,73.7,1621.01
1763910604496,101.90,6.68,1678,66.6,17.96,91.89,98.85,95.41,3.71,9.0654,6.6105,58.59,107.2,47.1,73.4,1621.01
1763910605496,101.85,6.55,1678,66.6,17.95,91.88,98.85,95.41,3.71,9.0704,6.6105,58.59,107.2,47.1,73.4,1621.01
1763910606496,102.15,6.58,1678,66.6,17.94,91.86,98.85,95.41,3.71,9.0754,6.6105,58.59,107.2,47.1,73.3,1621.01
